DATE,Colorado,Puerto_Libre,21230120,23060260,23065120,23060200,23060190
12/13/2009,1.495,1.735,0,0,0,0,0
12/14/2009,1.425,1.55,0,0,0,0,0
12/15/2009,1.545,1.46,0,0,0,0,0
12/16/2009,1.555,1.395,2,6.5,0,0,0
12/17/2009,1.495,1.415,0,10.6,0,17.5,0
12/18/2009,1.465,1.515,,28,1.1,10,0
12/19/2009,1.78,1.61,4,73,25,0,25.5
12/20/2009,2.61,2.1,0,0,3,0.3,0
12/21/2009,2.075,2.42,0,0,1,2.2,0
12/22/2009,1.91,2.2,0,0,1.8,0.4,0
12/23/2009,1.78,2.785,0,0,0,0,0
12/24/2009,1.71,1.82,2,34,0,0,0
12/25/2009,1.73,2.36,42,0,0,42.5,11
12/26/2009,2.22,2.215,0,0,31.5,0.3,0
12/27/2009,1.92,2.105,2,1,0,0,0
12/28/2009,1.795,2.105,3,2,0,2.5,0
12/29/2009,1.765,1.885,0,0,2,4,0
12/30/2009,1.665,1.845,0,0,0,0,0
12/31/2009,1.615,1.76,0,0,0,0,0
1/1/2010,1.565,1.665,0,0,0,0,0
1/2/2010,1.57,1.575,0,0,0,0,0
1/3/2010,1.525,1.475,0,0,0,0,0
1/4/2010,1.49,1.45,0,0,0,0,0
1/5/2010,1.465,1.4,0,0.4,0,0,0
1/6/2010,1.435,1.365,6,0.8,0,0,0
1/7/2010,1.48,1.345,0,0,0,0,0
1/8/2010,1.44,1.43,0,0.9,0,0,0
1/9/2010,1.47,1.305,4,0,0,0,0
1/10/2010,1.54,1.305,3,4,5.7,27.5,0
1/11/2010,1.525,1.325,0,0,0.3,0,0
1/12/2010,1.415,1.295,0,0.8,0,0,0
1/13/2010,1.385,1.28,0,0,0,0,0
1/14/2010,1.365,1.275,0,0,0,0,0
1/15/2010,1.345,1.28,0,0,0,0,0
1/16/2010,1.335,1.265,0,0,0,0,0
1/17/2010,1.32,1.255,0,0,0,0,0
1/18/2010,1.31,1.14,0,0,0,0,0
1/19/2010,1.3,1.085,0,0,0.1,0,30
1/20/2010,1.34,1.055,0,0,0,0,0
1/21/2010,1.29,1.045,0,0,0,0,0
1/22/2010,1.265,1.035,0,0,0,0,0
1/23/2010,1.27,1.015,0,1.9,0,2,0
1/24/2010,1.29,1.135,0,13.5,6.5,6,0
1/25/2010,1.36,1.135,0,1.8,34.7,45,0
1/26/2010,1.395,1.085,2,0,0.3,5.1,0
1/27/2010,1.37,1.11,0,0.4,1.8,0.7,18
1/28/2010,1.46,1.1,0,0,0.1,0,0
1/29/2010,1.35,1.09,0,0,0,0,0
1/30/2010,1.295,1.07,0,0,0,0,0
1/31/2010,1.275,1.045,0,0,0,0,0
2/1/2010,1.27,1.035,0,0,0,0,0
2/2/2010,1.265,1.055,0,0,0,0,0
2/3/2010,1.265,1.025,0,0,0,0,0
2/4/2010,1.27,1.035,0,0,0,0,0
2/5/2010,1.275,1.015,11.8,49.8,1.5,8.5,0
2/6/2010,1.455,1.005,0,0,6.2,0.3,2.2
2/7/2010,1.345,1.01,12.4,0,0,0.5,0
2/8/2010,1.29,1.005,4.7,2.3,0,26.6,0
2/9/2010,1.305,1.1,2.4,7.5,10.5,0,0
2/10/2010,1.32,1.11,9.7,1.5,12.4,0,0
2/11/2010,1.3,1.085,0,0,0,0,0
2/12/2010,1.275,1.055,0,0,0,0,0
2/13/2010,1.255,1.055,46.8,12.3,0,12,4.8
2/14/2010,1.365,1.065,0,0,0,2,3.2
2/15/2010,1.32,1.21,7.6,8.4,0.9,3,0
2/16/2010,1.375,1.205,3.6,27.9,0.1,0,5.2
2/17/2010,1.375,1.16,11,0.4,0,0,0
2/18/2010,1.32,1.15,0,0,0,0,0
2/19/2010,1.26,1.14,2,0,0,0,0
2/20/2010,1.26,1.12,0,0,1,0,0
2/21/2010,1.26,1.105,0,0,0,2,0
2/22/2010,1.285,1.085,4.5,7.8,3,4.8,2.7
2/23/2010,1.4,1.155,15.7,17.3,2,2.8,21.7
2/24/2010,1.445,1.135,38.5,28.2,16,4.2,2.2
2/25/2010,2.005,1.87,0,10.5,4,16.8,2.3
2/26/2010,1.545,1.39,2.6,0,0,0,0
2/27/2010,1.435,1.26,0,0,0,0.4,0
2/28/2010,1.5,1.16,0,0,0,0,0
3/1/2010,1.425,1.15,0,0,0,0,4.5
3/2/2010,1.365,1.135,0,1.2,0,4.3,0
3/3/2010,1.34,1.155,19.6,0,0,0,0
3/4/2010,1.415,1.18,0,0,0,0.3,3.3
3/5/2010,1.4,1.135,26.5,9.9,0,0,1.8
3/6/2010,1.98,1.085,23.4,3.7,0,0.3,41.5
3/7/2010,1.985,1.16,6.6,2.1,3.1,2.4,5.7
3/8/2010,1.505,1.12,0,4.2,0,2.8,1.5
3/9/2010,1.63,1.11,0,11.2,0,0,0
3/10/2010,1.425,1.11,10,0,0.9,10,47
3/11/2010,2.005,1.48,0,0,0,0,2.2
3/12/2010,2.165,1.46,12,2.8,0.2,0.3,0
3/13/2010,1.71,1.375,0,0,6.9,3,0
3/14/2010,1.6,1.335,0,0,0,0,0
3/15/2010,1.535,1.28,0,0,0,0,0
3/16/2010,1.365,1.325,0,0,0,0,0
3/17/2010,1.55,1.865,0,0,0,0.2,0
3/18/2010,1.505,1.91,8.8,0,11.4,4,7
3/19/2010,2.155,2.14,0,0,0,0,0
3/20/2010,1.825,1.97,0,0,0,0,0
3/21/2010,1.47,1.65,3,1.9,0,3,1.8
3/22/2010,2.04,1.42,0,1.1,0,0.7,0
3/23/2010,1.415,1.375,0,0,0.2,0.3,0
3/24/2010,1.34,1.235,0,0,0,0,0
3/25/2010,1.28,1.145,3.7,18.9,1.7,13,22.7
3/26/2010,1.57,1.14,0,4.4,3.5,3.2,25.7
3/27/2010,1.795,1.34,0,0.9,0.1,0,0
3/28/2010,1.35,1.26,0,0,0,0,0
3/29/2010,1.28,1.21,0,0,0,0,0
3/30/2010,1.24,1.2,0,7.9,1,1,3.6
3/31/2010,1.28,1.605,0,2.7,0,0,5.5
4/1/2010,1.29,1.435,34.5,15.3,0,1,0
4/2/2010,1.89,1.34,0,35.9,37.8,15.5,0
4/3/2010,2.5,1.305,0,0,0,0,0
4/4/2010,1.83,1.255,28.3,0,0,1,0
4/5/2010,1.895,1.32,5.2,0,13,33.8,22.3
4/6/2010,2.155,1.285,29.5,7.8,4.5,18,27
4/7/2010,1.935,3.09,0,0,0.2,0,9
4/8/2010,2.44,2.835,3,18.8,17,0.5,0
4/9/2010,1.895,2.205,0,0,19.9,15,0
4/10/2010,1.755,2.595,0,0,72.6,15,0
4/11/2010,2.165,2.295,0,8.8,2,9,12.2
4/12/2010,1.9,1.915,0,5.2,50,59.5,11.8
4/13/2010,2.955,2.19,65.5,11.1,10,13.7,0
4/14/2010,4.045,3.58,0,0,2,0,0
4/15/2010,2.56,3.665,0,0,5,12.7,0
4/16/2010,3.38,2.96,39.4,32.1,4.4,11.7,52
4/17/2010,2.55,2.81,3,1.1,25.6,23.7,0
4/18/2010,2.315,2.745,40,13,22.6,11.4,29
4/19/2010,3.46,3.255,3,1,1.5,0.6,0
4/20/2010,2.38,2.46,0,4.3,3.4,4.1,0
4/21/2010,2.215,2.805,0,0,2,21,13
4/22/2010,2.24,2.145,0,0,0,0,0
4/23/2010,2,2.04,0,0,0,0,0
4/24/2010,1.955,1.89,0,0,0,0.6,2.1
4/25/2010,1.82,1.805,0,0,1,5.8,0
4/26/2010,1.82,2.875,15,7.1,14,4.7,0
4/27/2010,2.115,2.67,0,5.2,3,4.1,13.5
4/28/2010,2.21,2.32,4,0,0,0.3,0
4/29/2010,2.185,2.275,52.5,17.2,7,3.1,10
4/30/2010,2.56,2.15,3,4.9,2,0.9,0
5/1/2010,2.195,2.01,0,0,0,0,0
5/2/2010,2.05,1.975,12,4.6,8,16.3,13.5
5/3/2010,2.095,1.845,26.5,29.4,14,28.7,63
5/4/2010,3.01,3.325,45.5,52.9,11.5,37.8,21
5/5/2010,2.675,3.86,11.5,28.8,10.8,19,21.5
5/6/2010,3.355,3.81,3.5,0.8,9.4,1,60
5/7/2010,3.005,4.085,0,0,0.2,0,0
5/8/2010,2.595,3.715,0,0,0,0,0
5/9/2010,2.27,3.425,0,0,0,0,0
5/10/2010,2.14,2.61,0,0,0.3,0,2.7
5/11/2010,2.035,2.4,0,0,0.2,0,0
5/12/2010,2.22,2.36,0,0,0,0,0
5/13/2010,2,2.3,0,0,0,0,0
5/14/2010,1.775,2.23,0,0,0,0,0
5/15/2010,1.475,2.195,0,0,0,0,0
5/16/2010,1.395,2.17,0,0,0,0.3,0
5/17/2010,1.93,2.14,0,1,14.3,0,0
5/18/2010,2.005,2.075,0,1.3,1.2,0.3,0
5/19/2010,1.755,2.055,0,0,1,1.1,0
5/20/2010,1.665,2.035,11,32.9,2.5,3.9,24.5
5/21/2010,2.44,2.3,0,0,5.3,5.1,0
5/22/2010,1.895,2.255,3,3.2,4,6.5,0
5/23/2010,1.82,2.155,0,0.7,5.3,2.1,1.8
5/24/2010,1.945,2.125,14,7.8,4.5,26.5,0
5/25/2010,2.26,2.235,0,1.8,10,7.2,0
5/26/2010,2.285,2.475,48,32.8,27,46,52
5/27/2010,3.19,3.415,3.5,6,27,7.2,0
5/28/2010,2.5,3.655,0,0,17,0.3,0
5/29/2010,2.27,3.32,0,0,0,0,0
5/30/2010,2.075,2.895,4,9.5,7,4.3,0
5/31/2010,2.56,3.355,22,75.2,3.7,6.5,23
6/1/2010,2.36,3.75,0,0.8,0,0,0
6/2/2010,2.2,3.485,5,2.1,1,7,0
6/3/2010,2.325,3.45,0,0,0,0,0
6/4/2010,1.99,2.545,0,0,0,0,0
6/5/2010,1.91,2.09,0,0,0,0.3,0
6/6/2010,1.83,2.32,0,0,0,0,0
6/7/2010,1.765,2.255,0,1.2,0,0,0
6/8/2010,1.72,2.135,3,10.1,0,0,0
6/9/2010,1.76,2.205,0,0,15,1.5,0
6/10/2010,1.78,2.195,0,0,3,2.8,0
6/11/2010,1.69,2.085,0,0,3,0,0
6/12/2010,1.6,2.005,0,0,4,8.4,0
6/13/2010,1.6,1.965,3.5,1.1,10.3,3.4,0
6/14/2010,1.655,1.91,0,11.2,0.4,11.5,0
6/15/2010,1.725,1.935,0,0,0,2.4,0
6/16/2010,1.65,2,10,1.8,6,1.9,2.2
6/17/2010,1.725,2.135,0,4.1,0,0,0
6/18/2010,1.67,2.11,0,0,0,0,0
6/19/2010,1.755,2.085,0,4.2,18.4,9.7,0
6/20/2010,2.08,3.905,12,4.6,6.5,8.5,22.5
6/21/2010,1.815,2.695,19.5,28.6,0.3,0.3,0
6/22/2010,1.8,2.48,6,0,1,1,0
6/23/2010,1.55,2.375,10,0,2.6,0,0
6/24/2010,1.565,2.16,3.5,0,0.3,0,0
6/25/2010,1.53,2.08,0,0.6,0,0,0
6/26/2010,1.625,2.12,0,0,0,0.1,0
6/27/2010,1.52,2.245,0,0,0,1.4,0
6/28/2010,1.55,2.105,3.4,4.6,3.9,2,0
6/29/2010,1.6,1.945,0,0,0,0.8,2.7
6/30/2010,1.645,2.045,0,0,0,1.8,0
7/1/2010,1.565,1.86,0,0,3.2,1.2,0
7/2/2010,1.605,1.785,0,0,0.3,0,0
7/3/2010,1.55,1.735,0,0.2,0.3,0.5,3.5
7/4/2010,1.53,1.66,3,0.5,3,20,0
7/5/2010,1.545,1.545,0,25,41,34.2,0
7/6/2010,2.255,3.32,14.2,0,3,1,5.6
7/7/2010,1.97,3.055,0,8.8,14,16.9,0
7/8/2010,2.27,2.815,6,7.8,29.5,21.3,3.9
7/9/2010,2.78,2.77,30,4.9,0.2,4.6,0
7/10/2010,2.46,3.085,0,0,2.1,0.9,0
7/11/2010,2.595,2.91,3.5,62.2,16,24.8,14.5
7/12/2010,3.075,2.86,12,23.9,17.5,24,0
7/13/2010,3.275,2.97,0,2.1,1.5,6.2,0
7/14/2010,2.84,3.19,32.5,2.8,17,12.1,0
7/15/2010,2.455,2.81,5.4,9.6,26.5,17.2,27
7/16/2010,,2.735,12.2,10.2,21.2,13.4,5.3
7/17/2010,2.48,3.195,4.5,7.7,3,18,0
7/18/2010,2.43,2.895,0,1.9,2.8,0,0
7/19/2010,2.215,2.94,0,0,0,0,0
7/20/2010,2.185,2.96,0,0,0,0,0
7/21/2010,2.295,2.83,0,0,0.4,0.5,0
7/22/2010,2.11,2.78,0,5.3,0,0,0
7/23/2010,1.99,2.775,0,0,0,0,0
7/24/2010,1.935,3.195,0,0,0,0,0
7/25/2010,1.88,3.04,0,0,0,0.3,0
7/26/2010,1.815,2.84,0,2.1,2.6,2.4,0
7/27/2010,1.845,3.215,3,5.1,0,10.7,0
7/28/2010,1.89,2.92,0,0,0,0,0
7/29/2010,1.67,2.8,2,1.6,0.1,0,0
7/30/2010,1.76,2.8,0,3.4,23.5,15.9,0
7/31/2010,2.015,4.1,0,0,2.5,0,0
8/1/2010,1.87,3.635,7.6,2.6,9,,0
8/2/2010,1.925,3.55,0,0,0,,0
8/3/2010,1.78,3.46,2,1.1,3,,5
8/4/2010,2.04,2.87,0,0,0,,0
8/5/2010,1.725,2.44,0,0,0,,0
8/6/2010,1.75,2.095,0,0,0,,0
8/7/2010,1.555,2,0,0,0,,0
8/8/2010,1.565,1.965,0,1.8,0,,0
8/9/2010,1.555,1.905,0,0,0,,0
8/10/2010,1.545,1.865,0,0,0,,0
8/11/2010,1.42,1.805,0,0,1,,0
8/12/2010,1.415,1.715,0,0,0,,0
8/13/2010,1.395,1.685,0,2.6,6,,0
8/14/2010,1.385,1.545,0,0,0,,0
8/15/2010,1.39,1.51,0,0,4,,0
8/16/2010,1.325,1.485,0,0,0,,0
8/17/2010,1.345,1.48,0,0,0,,0
8/18/2010,1.36,1.61,0,13.3,0,,14.7
8/19/2010,1.43,1.645,0,0,10.2,,0
8/20/2010,1.375,1.615,0,0,1.7,,0
8/21/2010,1.33,1.585,0,0,0,,0
8/22/2010,1.29,1.555,0,0,0,,0
8/23/2010,1.455,1.555,0,0,0,,0
8/24/2010,1.29,1.545,0,0,0,,0
8/25/2010,1.265,1.52,5,2.5,21.2,,9.5
8/26/2010,1.83,1.51,0,0.2,0,,0
8/27/2010,1.445,1.525,2,2.3,2.5,,0
8/28/2010,1.34,1.61,0,0,0,,0
8/29/2010,1.355,1.555,4,0,0.4,,0
8/30/2010,1.265,1.535,0,0.9,0,,0
8/31/2010,1.275,1.64,15,20.4,29.2,,37
9/1/2010,2.37,2.4,32,17.6,10.7,,17
9/2/2010,2.115,2.145,0,0,0.4,,0
9/3/2010,1.885,2.045,0,0,1.6,,0
9/4/2010,1.885,1.955,7.5,0.6,0,,0
9/5/2010,1.8,2.175,6.8,0,0,,0
9/6/2010,1.45,2.355,4.5,13.2,5,,21
9/7/2010,2.275,3.175,18.2,3.2,6,,0
9/8/2010,1.91,2.67,0,0,22,,0
9/9/2010,1.68,2.555,0,0,2,,0
9/10/2010,1.62,2.1,0,0,13,,0
9/11/2010,1.59,1.845,0,2.1,0,,0
9/12/2010,1.535,1.785,0,2.3,10,,0
9/13/2010,1.47,1.715,6.4,0,0,,0
9/14/2010,1.605,1.865,2,0,0,,0
9/15/2010,1.405,1.745,0,0,0,,0
9/16/2010,1.425,1.7,0,0,0.1,,0
9/17/2010,1.615,1.59,0,0,9,,0
9/18/2010,1.47,1.895,0,0,0,,0
9/19/2010,1.335,3.795,0,1.2,0.7,,5.2
9/20/2010,1.57,2.795,5.4,5.4,0,,3.5
9/21/2010,1.63,2.625,3.5,15.3,0,,0
9/22/2010,1.68,2.625,0,0,7,,0
9/23/2010,1.565,2.95,0,15.2,1.7,,2.8
9/24/2010,1.98,2.83,3.5,2.7,3,,0
9/25/2010,1.675,2.93,7.4,2,8.8,,0
9/26/2010,1.805,2.86,4.2,2.4,1.6,,2.8
9/27/2010,1.805,3.07,12,24,15.6,,0
9/28/2010,1.925,2.945,0,0,16.8,,28.5
9/29/2010,2.17,3.175,2.4,8.1,18,,0
9/30/2010,2.2,2.765,0,2,27,,0
10/1/2010,1.905,2.86,30,12.8,24.7,12.3,0
10/2/2010,2.61,2.75,0,0,1,19,0
10/3/2010,2.22,2.62,25.5,4.8,7.7,11.2,3.4
10/4/2010,3.755,3.145,4.4,2.2,12,9.7,8.1
10/5/2010,2.38,2.64,5.8,24.6,5,9.1,0
10/6/2010,2.495,2.915,2,15.9,15.2,13.3,3.8
10/7/2010,2.43,3.295,0,0.3,0,12.1,21
10/8/2010,2.675,2.86,6.4,0,0,0.5,0
10/9/2010,2.63,2.84,0,0,0,0,0
10/10/2010,2.12,3.445,0,0,0,0,0
10/11/2010,1.85,2.3,0,0,0,0,0
10/12/2010,1.92,2.23,0,0,0,0,0
10/13/2010,1.855,2.205,0,0,0,0,0
10/14/2010,1.645,2.185,0,6.9,6.9,0,0
10/15/2010,1.77,2.275,0,0,0,1.4,0
10/16/2010,1.93,2.145,0,0,0,0,0
10/17/2010,1.725,2.08,0,17,0.2,0,0
10/18/2010,2.14,2.325,13.4,12.5,18,26.4,9.3
10/19/2010,2.455,2.25,2,21.2,16,18.8,9.3
10/20/2010,2.08,2.21,9.6,13.2,0,4.5,0
10/21/2010,1.845,2.185,0,3.4,20,14.7,2.3
10/22/2010,1.955,2.22,33.4,2.5,1,0.3,43.5
10/23/2010,2.58,2.2,0,1.9,8,9,0
10/24/2010,2.08,2.155,2,3.5,5,9.5,0
10/25/2010,1.845,2.09,0,0,0,6.5,0
10/26/2010,1.725,2.07,2,3.2,6,5.2,9.5
10/27/2010,2.05,2.025,18.4,2,9,8,0
10/28/2010,1.775,1.98,13.6,1,0,4,0
10/29/2010,1.455,2.155,8.3,0,2,6,2.3
10/30/2010,1.815,2.85,12.7,0,5.5,29,0
10/31/2010,2.665,2.75,39.6,27.3,0.4,2,7.6
11/1/2010,2.335,2.8,2.4,14.1,0.1,0.4,2.2
11/2/2010,2.365,2.67,12.3,32.2,25.4,6,73
11/3/2010,2.43,3.1,13.5,17.3,18.7,25.3,3
11/4/2010,3.4,2.9,45.4,13.6,7.3,20,12.2
11/5/2010,3.555,3.32,16.7,19.9,9.1,25.2,2.8
11/6/2010,3.055,3.595,25.5,3.9,29,16.1,10
11/7/2010,2.97,3.285,38.4,21.8,4.5,7.3,7.6
11/8/2010,2.765,2.985,0,6.2,27.3,13.6,0
11/9/2010,2.75,2.645,4.2,9.9,22.3,36.6,3.2
11/10/2010,2.58,2.99,7.3,0,4,0.7,0
11/11/2010,2.43,2.925,3,2.6,0,0.7,0
11/12/2010,2.35,3.055,4.4,2.6,20,1,0
11/13/2010,2.7,3.165,12.6,51,12.8,1.1,24.5
11/14/2010,3.15,3.925,29.6,8.1,27.5,3.1,0
11/15/2010,2.95,3.905,0,0.2,2.2,0.5,0
11/16/2010,2.66,3.105,14.8,44.2,72.5,4.1,25
11/17/2010,3.56,3.35,15.4,7.8,15.5,1.1,11.5
11/18/2010,3.125,2.955,5,3.7,14.9,1.7,0
11/19/2010,2.895,3.12,0,1.2,3.2,3.6,0
11/20/2010,2.75,3.01,4.3,12.9,9,14.9,0
11/21/2010,2.54,2.985,0,3.4,0,0.1,11
11/22/2010,2.365,3.015,0,0,1,0.5,0
11/23/2010,2.465,3.56,22,0,5.8,2,0
11/24/2010,2.295,2.85,0,0,29.6,8,0
11/25/2010,2.64,2.645,0,0,5.5,2.5,0
11/26/2010,2.295,2.605,0,9.6,24.5,41.3,0
11/27/2010,2.76,2.93,6.7,1,10,5.5,61
11/28/2010,2.75,3.07,33.5,21.2,1.7,10.8,0
11/29/2010,2.965,3.805,46,0,16,3.8,0
11/30/2010,2.89,3.775,0,1.4,11.6,0,13
12/1/2010,2.805,2.77,24.5,7.6,5.2,13.2,0
12/2/2010,2.8,2.62,6.4,6.7,7.3,6.6,0
12/3/2010,2.625,2.955,12.7,10.2,19.5,37,0
12/4/2010,4.51,5.17,0,13,27.5,14,44
12/5/2010,3.11,4.14,0,0,16,0,0
12/6/2010,2.665,3.935,0,5.6,0,0,0
12/7/2010,2.8,2.945,0,0,3.5,0,0
12/8/2010,2.48,3.07,0,3.5,0,1.4,14
12/9/2010,2.76,3.05,36.8,4.1,0,0,0
12/10/2010,2.765,2.955,0,1.3,0,9.7,0
12/11/2010,2.43,2.86,0,0,7,3,0
12/12/2010,2.3,2.795,23.5,0.9,1.5,1,0
12/13/2010,2.2,2.73,8.6,0,4.3,12,2.2
12/14/2010,2.15,2.67,0,1.5,0,0,0
12/15/2010,2.21,2.61,12.5,6.5,62.7,27.2,0
12/16/2010,2.05,2.62,9.2,0,4.5,5.5,0
12/17/2010,2.5,2.6,0,1.5,16,21.7,0
12/18/2010,2.4,2.755,5.5,0,7.5,16.2,0
12/19/2010,2.48,2.755,0,6.3,8.6,13.2,0
12/20/2010,2.825,2.695,0,1,12,7,0
12/21/2010,2.605,2.65,0,0,0,0,0
12/22/2010,2.36,2.6,0,0,0,0.3,0
12/23/2010,2.26,2.56,8,32.4,5,2.3,37
12/24/2010,2.5,2.5,0,0,0,0,0
12/25/2010,2.18,2.47,5.5,3.8,1,0.4,0
12/26/2010,2.61,2.405,0,1.2,0,0.4,0
12/27/2010,2.145,2.325,0,13.2,0,0,0
12/28/2010,2.055,2.27,7.6,0,0,0,0
12/29/2010,2.235,2.205,22,2,0,0,0
12/30/2010,2.24,2.175,0,0,0.5,0,0
12/31/2010,2.2,2.135,0,2.3,0,0,0
1/1/2011,2.045,2.12,0,1.2,0.1,6.7,0
1/2/2011,1.99,2.09,0,10,21.7,16,0
1/3/2011,1.985,2.06,25.4,15.3,12,2.2,0
1/4/2011,2.03,2,31.5,5.3,3.5,5.6,0
1/5/2011,2.75,2.055,0,0.3,37.8,8.3,0
1/6/2011,2.29,2.055,6.5,4,0,0,0
1/7/2011,2.565,2.005,21,1.2,3.8,28.2,0
1/8/2011,2.19,2.06,0,0,2,0,0
1/9/2011,2.05,2.065,0,0,0,0,8.8
1/10/2011,1.98,1.985,0,0,0,0,0
1/11/2011,1.93,1.965,0,7.7,0,0,0
1/12/2011,1.915,1.92,0,7.8,0,0,0
1/13/2011,1.93,1.885,0,0,0,0,0
1/14/2011,1.95,1.855,0,16.3,0,0,0
1/15/2011,1.835,1.815,0,0,14.3,16,0
1/16/2011,1.86,1.765,0,7,47,12.8,0
1/17/2011,2.05,1.715,2,1.9,0,19.2,0
1/18/2011,2.065,1.68,0,0.2,14,2.5,0
1/19/2011,1.735,1.66,0,0,0,0,0
1/20/2011,1.675,1.6,0,0,3,0.6,0
1/21/2011,1.63,1.51,0,0,0,0,0
1/22/2011,1.68,1.45,0,0,3.5,0,0
1/23/2011,1.66,1.385,0,0,0,0,0
1/24/2011,1.56,1.36,0,0,0,0,2.7
1/25/2011,1.595,1.34,0,14.5,5,0,0
1/26/2011,2.09,1.305,0,4.5,1,15.8,0
1/27/2011,2.13,1.295,0,0,7.5,15.9,0
1/28/2011,2.025,1.2,5.5,0,5,2.6,0
1/29/2011,1.79,1.175,6.4,8,0,7.8,0
1/30/2011,1.95,1.14,0,0,0,0,0
1/31/2011,2.03,1.1,4.7,9.9,2,1.1,27
2/1/2011,2.17,1.1,0,0,0,0,0
2/2/2011,1.76,1.09,0,0,0,0,0
2/3/2011,1.83,1.085,0,0,0,0,0
2/4/2011,2.145,1.075,2,26.8,12,45.5,0
2/5/2011,2.03,1.06,0,10.4,5.5,4.3,0
2/6/2011,1.95,1.045,0,3.2,3,4.3,0
2/7/2011,2.165,1.085,22.5,14.2,2,2.7,5.5
2/8/2011,1.975,1.045,11,55.4,11,15.4,0
2/9/2011,2.01,1.04,24.2,14.2,21,5.1,26.5
2/10/2011,2.425,1.03,9,0,2.6,12.5,0
2/11/2011,2.365,1.565,27.6,13,17.5,49.9,0
2/12/2011,2.725,1.715,2,27.8,38.5,19.5,0
2/13/2011,3.245,2.615,8.4,12.2,12.8,20.4,0
2/14/2011,2.4,3.095,26.5,1.2,2.8,14.7,0
2/15/2011,2.555,2.845,31,29.9,0.4,11.5,0
2/16/2011,3.15,3.035,2,2.1,30,0,0
2/17/2011,2.345,2.825,0,0,1,6.6,0
2/18/2011,2.28,2.755,18.5,8.3,6,0,0
2/19/2011,2.305,2.61,0,0,0,0,0
2/20/2011,2.105,2.625,0,0,0,0,2.8
2/21/2011,2,2.765,0,5.3,0,3.5,0
2/22/2011,2.155,2.65,2,24.7,32,13.8,3.2
2/23/2011,3.05,2.735,7.4,2.7,8.8,24.1,0
2/24/2011,2.96,3.13,0,0,3,8.5,0
2/25/2011,2.445,3.17,0,7,5.5,6.6,0
2/26/2011,2.25,2.96,25.5,28.5,2.5,0,4
2/27/2011,2.335,3.04,0,0,0,0,0
2/28/2011,2.255,3.125,18,69.2,15.8,15.8,47.2
3/1/2011,3.4,3.245,13.5,25.5,30.4,49,29
3/2/2011,3.475,3.845,42.7,24.6,10,8.9,7
3/3/2011,3.28,3.765,27.8,14.4,8,19,0
3/4/2011,3.025,3.2,0,4.5,1,3.9,0
3/5/2011,2.95,3.245,22.3,81.1,3,2.5,0
3/6/2011,3.465,3.32,0,0,6,1.1,0
3/7/2011,2.6,3.465,26,0.4,19,4.6,0
3/8/2011,2.915,3.555,72,34.8,15,33.6,61
3/9/2011,3.55,4.09,19.2,30.9,26,18.1,0
3/10/2011,3.55,4.165,0,0,0,0,0
3/11/2011,2.91,3.965,0,0.5,0,1.5,0
3/12/2011,2.565,3.61,0,0,0,0,0
3/13/2011,2.415,3.6,8.2,9.6,1.4,7.4,3.5
3/14/2011,2.305,3.585,0,0,0.9,5.2,0
3/15/2011,2.315,2.95,0,2.7,7,0.3,0
3/16/2011,2.26,2.86,15.8,4.3,0.3,0.5,0
3/17/2011,2.355,2.74,14.5,0.2,0.9,0,0
3/18/2011,2.175,2.415,15,4.5,7.5,14.7,0
3/19/2011,2.4,2.34,11,9.4,16,25.6,24.7
3/20/2011,2.45,2.415,17.6,5.3,6,17.5,0
3/21/2011,2.565,2.92,2,5.9,18,26.9,0
3/22/2011,2.655,3.21,12.5,6.8,12,44.4,4.3
3/23/2011,2.75,3.285,28.6,2.1,7,6.3,0
3/24/2011,2.675,2.935,1,28,0.2,12.6,9.3
3/25/2011,2.885,4.035,6.5,0,0.7,10.5,2.7
3/26/2011,2.535,3.08,0,0,0,0,0
3/27/2011,2.86,2.915,0,0,0,0,0
3/28/2011,2.365,2.795,0,0,0,0,0
3/29/2011,2.24,2.73,0,0.6,0,0,0
3/30/2011,2.16,2.655,0,4.1,0,0,0
3/31/2011,2.25,2.61,0,24.7,11,0,0
4/1/2011,2.055,2.465,,68,4.5,29.9,26.5
4/2/2011,2.825,3.07,,4.2,0,0.7,16
4/3/2011,3.18,3.01,,4.7,5,7.7,0
4/4/2011,2.5,2.95,,5.2,28.5,1.1,0
4/5/2011,2.405,3.1,,5.3,7.8,19.1,43
4/6/2011,2.6,3.745,,6.6,15.3,31.7,0
4/7/2011,2.8,3.185,,5.5,0,6.5,20
4/8/2011,3.195,3.275,,4.8,64.5,10.5,0
4/9/2011,2.83,3.48,,32.4,29.5,72.7,24.5
4/10/2011,4.02,3.905,,12,30.1,30,0
4/11/2011,3.24,3.685,,57.2,45.8,47.2,46
4/12/2011,4.53,4.365,,36.3,13,28.3,47.5
4/13/2011,3.45,4.175,,11,5.5,10,0
4/14/2011,3.78,3.825,,7.1,14,13.7,37
4/15/2011,3.695,3.63,,1.6,4.5,1.2,0
4/16/2011,3.06,3.26,,75.3,10,24.2,2.8
4/17/2011,3.21,3.06,,37,35,9,26.2
4/18/2011,3.195,3.675,,24.9,17,30.6,
4/19/2011,4.74,4.145,,13,65,37.2,
4/20/2011,4.245,4.285,,36.6,21,26.7,
4/21/2011,4.62,4.47,,26.4,40,3.4,
4/22/2011,5.125,4.76,,2.5,12,11.2,
