DATE,ARRANCAPLUMAS,PUERTOSALGAR,PUERTOINMARCO,PUERTOBERRIO,BARRANCABERMEJA,PUERTOWILCHES,SANPABLO,GAMARRA,ELBANCO,MAGANGUEESPERANZA,PLATO,CALAMAR
04/02/2008,0.093329422,0.092,0.130420595,0.139262453,0.249384661,0.246451883,0.243907881,0.231216832,0.186310586,0.193011446,0.185464512,0.183007133
05/02/2008,0.339665364,0.41,0.786334162,0.805191658,0.844829895,0.703885227,0.702152201,0.776494987,0.651548456,0.689712271,0.668676814,0.660021331
06/02/2008,0.223786035,0.274,2.287530551,2.507746561,2.953556664,2.587608319,2.659687595,2.604397282,2.143690424,3.041446824,2.922267876,2.883433038
07/02/2008,0.387477524,0.781,2.898446434,2.957901868,2.869907451,2.363671285,2.421318391,2.339138621,1.966842924,3.02701217,2.908389126,2.87208698
08/02/2008,0.848828057,0.952,1.864869915,1.942303099,2.231813207,2.000637646,2.078025341,1.968588048,1.772974792,2.753345071,2.665192968,2.636143464
09/02/2008,3.468945925,4.025,7.082687432,7.253541984,7.376988742,6.930279734,6.93794702,6.87047496,5.589797786,5.028304923,4.889883587,4.841750116
10/02/2008,3.974077266,4.254,4.875421398,4.907522954,5.554625724,5.574679803,5.858648168,6.554437722,6.029776058,6.281266457,6.214072197,6.19092979
11/02/2008,2.981145855,3.096,3.508546468,3.549567065,3.733022706,3.529834246,3.517806142,3.332699445,2.688691533,2.699843338,2.591944425,2.557117076
12/02/2008,2.371020469,2.514,4.833787511,5.119438585,5.669604325,4.934989165,5.017099492,4.710447499,3.868269378,4.196440334,4.036668641,3.987635866
13/02/2008,2.755116715,3.092,5.925359707,6.04543005,6.022357025,5.778490589,5.717078068,5.267376643,4.273562655,4.247047129,4.203877306,4.153744012
14/02/2008,2.703710401,2.734,4.287106819,4.419029309,4.656461839,4.731642406,4.714061782,4.373251955,3.528007142,3.038268998,2.917686934,2.878950477
15/02/2008,6.084919851,6.142,7.69523808,7.728002554,7.627200096,6.980531116,6.830506754,6.340766012,5.148083127,5.76726583,5.673968976,5.608265999
16/02/2008,11.96539866,11.822,11.55949055,11.46551303,10.39733988,8.9529223,8.757676244,8.2191296,6.659512367,7.985596398,7.698412377,7.614358735
17/02/2008,16.56952531,16.484,15.32854845,15.13753093,14.24140651,13.64004122,13.59076068,13.3771237,11.14895773,11.54976225,11.24267581,11.16524251
18/02/2008,17.09514304,17.838,18.41913668,18.1903089,16.82317552,15.50785483,15.15289123,14.68078141,12.12997517,12.7874427,12.42857028,12.28130727
19/02/2008,15.23596155,15.497,14.43652964,14.23011439,12.62355369,11.10867254,10.85472458,10.50309768,8.856590393,9.585468731,9.328927735,9.220019743
20/02/2008,21.00790195,21.367,20.43256905,20.05914131,17.64225426,14.47286954,14.09065422,13.03383939,10.43196102,10.28268496,9.945472018,9.839178918
21/02/2008,12.53252009,13.103,13.41520975,13.16852756,11.31635308,9.352979834,9.082464703,8.439788603,7.258478353,7.948865683,7.667080927,7.566375664
22/02/2008,9.258216002,9.112,7.753640017,7.552146323,6.313087837,5.097364934,4.932176022,4.649747318,3.708846616,3.721851772,3.618681009,3.582685273
23/02/2008,2.512149177,2.477,2.315028728,2.274404666,2.022979502,1.699617974,1.685479025,1.607330022,1.29933506,1.362315576,1.31867505,1.305079811
24/02/2008,3.571416987,3.706,4.397386463,4.353643934,3.969481062,3.340928355,3.254367176,3.141239785,2.509334985,2.495705977,2.398120411,2.366409341
25/02/2008,6.016374133,5.873,5.289316091,5.228772727,4.921160159,4.198380789,4.08582879,3.754847663,2.996068237,2.68074085,2.573603686,2.5390145
26/02/2008,5.231310123,5.07,4.301005752,4.205816335,3.729870065,3.156230003,3.153130352,3.027802935,2.513121034,2.492967199,2.397781292,2.366595797
27/02/2008,7.073805491,7.259,7.397246032,7.276760272,6.585489185,5.968855029,5.853863967,6.135641661,4.940946943,5.207090598,5.001648879,4.935042208
28/02/2008,5.035058694,5.006,5.554725456,5.575223383,5.228541863,4.535963255,4.426964141,4.164473821,3.408794821,3.193667979,3.078703155,3.039343627
29/02/2008,1.286051597,1.326,1.427859533,1.421073347,1.647187379,1.583292143,1.558361688,1.460780333,1.178375556,0.994946166,0.957071052,0.944441808
01/03/2008,2.375820801,2.597,2.408913388,2.365659409,2.2287183,1.964171879,1.905427515,1.819586435,1.450532375,1.719887433,1.651207249,1.629022938
02/03/2008,3.896471041,3.851,4.134084075,4.097127711,4.069707116,3.791160359,3.670311527,3.379522909,2.700513386,2.718908491,2.610381777,2.575298294
03/03/2008,3.513119334,3.741,5.469558663,5.54060321,5.739355954,5.169847501,5.105045187,4.808744745,3.93495354,4.491308606,4.315615989,4.258384327
04/03/2008,10.47280668,10.861,12.52464709,12.57472644,13.13229692,11.89827378,11.88232799,11.1587467,10.26909652,9.717142598,9.470063444,9.377236796
05/03/2008,7.266646953,7.223,6.71617744,6.612342578,6.02263094,5.41797735,5.36864656,5.539518096,6.550727508,7.052794198,7.071847956,7.035104665
06/03/2008,8.015322408,8.51,8.986192364,8.925671386,8.922018326,7.969527486,8.000094142,7.719660551,8.036158389,7.613162784,7.485832251,7.473579345
07/03/2008,6.71896584,6.783,6.298910733,6.187287642,5.69621712,4.752281358,4.700624264,4.483442679,3.882861844,3.549830466,3.492092153,3.47505966
08/03/2008,8.57001136,8.59,8.174239736,8.02375778,7.06381976,6.131872133,5.95826433,5.518964962,4.703288879,4.09937976,4.138645719,4.120577875
09/03/2008,3.702588395,3.74,3.925584696,3.871725162,3.737996052,3.388889041,3.312300856,3.100708671,2.496849415,2.977040321,2.862666227,2.824607407
10/03/2008,15.23935685,14.958,14.10798217,13.96796552,12.95941742,10.6191183,10.34458894,9.654380522,7.911962461,7.809364175,7.579976622,7.482896711
11/03/2008,6.382878719,6.5,6.948927927,6.945519614,6.126807461,5.431126344,5.324818491,5.03731143,4.116478362,3.94952984,3.838160305,3.797955762
12/03/2008,16.63938171,16.397,15.22320254,14.98042698,13.47945278,11.5545982,11.26986833,10.65308792,8.678688309,9.054429172,8.762610007,8.671506783
13/03/2008,6.677254588,6.802,10.10389245,10.57890709,12.95990991,12.61459905,13.19142174,13.53731085,12.84764247,12.25897711,11.96560036,11.85803424
14/03/2008,10.27919659,10.467,10.33839183,10.28370781,10.62206385,10.30515858,10.54723007,10.08916565,12.1434616,11.13428686,11.48488735,11.50177196
15/03/2008,1.37711995,1.365,1.62794369,1.64067922,1.713022302,1.795557187,1.753502493,1.626670224,1.782473234,1.645064495,1.588215668,1.570760122
16/03/2008,9.697005676,9.87,9.477700248,9.611084954,9.786374956,8.537892518,8.752689279,8.118864785,6.669676919,5.535926234,5.32223042,5.256733722
17/03/2008,0.633154498,0.637,0.69574646,0.711182974,0.900504803,0.783306554,0.829206058,0.785562735,0.67659711,0.915319349,0.89719606,0.891609397
18/03/2008,0.464556955,0.471,0.958487539,0.982821668,1.066130782,1.085047215,1.079696823,0.99061724,0.805122576,1.23714336,1.188213438,1.172621133
19/03/2008,1.649518102,1.852,2.073455934,2.058066131,2.084211705,1.830521437,1.816630831,1.708016772,1.399836238,1.839573432,1.767120116,1.743370054
20/03/2008,3.462925529,4.495,6.344206865,6.444940464,6.703802809,6.273066493,6.153399342,6.011107616,4.843737215,3.673598081,3.527778259,3.481219178
21/03/2008,0.960049717,0.963,1.541294897,1.586484403,1.879720124,2.149707745,2.126347728,2.009959497,1.737636524,1.887163067,1.816542379,1.793495639
22/03/2008,0.940016992,1.035,1.724684461,1.880555389,3.275360608,3.500291432,3.636052422,3.405599002,2.757384318,3.114628792,2.990745543,2.950553872
23/03/2008,1.904607101,2.34,5.636326924,5.829130648,6.662021724,6.427749078,6.454591617,6.438099786,5.423269684,5.577455628,5.384864061,5.331244269
24/03/2008,1.213643106,1.298,2.473071218,2.79107659,3.815689265,3.860691432,4.169205826,4.632728224,4.712423333,4.88222244,4.714903772,4.661493089
25/03/2008,5.136095016,5.875,7.183594025,7.179926995,7.190151289,6.157779923,6.134910008,5.881144292,5.72504463,4.842755243,4.806246365,4.780646316
26/03/2008,0.497545195,0.775,1.889219593,1.907985033,1.96411213,1.789738037,1.781632182,1.808406142,1.468631558,1.916027815,1.839462875,1.814740528
27/03/2008,3.1091009,3.439,4.235606889,4.210220442,4.121773238,3.830184269,3.766912235,3.692883979,2.961741019,3.322616396,3.190093258,3.147589044
28/03/2008,6.462140226,6.59,6.211249899,6.090837859,5.409010294,5.12362365,5.050888979,5.158424476,4.290494846,4.763991365,4.579585145,4.518462384
29/03/2008,12.68109226,12.846,12.0770666,11.9072824,11.33762717,10.21673613,9.996348889,9.88369265,8.144063403,7.551630453,7.287947563,7.212123726
30/03/2008,7.937320337,7.866,7.464263237,7.476165399,8.627274104,8.344807613,8.541419694,9.218035735,8.537020404,8.586235859,8.354150686,8.270101762
31/03/2008,18.59343938,18.534,18.11688005,18.03715461,18.23329243,16.63404119,16.66441251,16.68252761,14.97999879,14.37893318,13.94966077,13.80322058
01/04/2008,4.324070243,4.55,5.713748702,5.765720625,5.763378948,5.222461831,5.232814826,5.160827295,4.419164985,4.717437122,4.603569459,4.626131452
02/04/2008,0.71501718,1.015,2.26503509,2.385260494,3.172148445,2.904571709,2.936478687,2.889487059,2.8457114,2.774747117,2.799978225,2.816426167
03/04/2008,1.394122201,1.616,2.577746043,2.619999572,2.437820441,2.173710189,2.204693468,2.280142678,1.990354013,2.058605732,2.028287537,2.047520365
04/04/2008,2.961611947,2.971,3.344893875,3.368875937,3.867915343,4.034293989,4.117934703,4.119509555,3.43685983,2.817405806,2.733212969,2.719472645
05/04/2008,3.167205216,3.293,4.848015528,4.968748291,5.331643987,4.987887174,4.970226009,4.638682144,3.937778856,3.584154638,3.609422755,3.628132995
06/04/2008,14.70506718,14.564,13.46874838,13.46745744,12.43722607,10.54361094,10.34288014,9.584364066,7.820811745,7.53580804,7.254738837,7.16361724
07/04/2008,5.994723649,5.815,5.862283063,6.019568913,6.684375398,5.950860879,5.982572778,5.881731829,4.984823471,4.243610065,4.101972662,4.078129739
08/04/2008,8.055236106,8.102,8.083826949,8.004913088,7.770078904,6.881546558,7.105727419,7.329510262,6.408820512,6.931638471,6.675551104,6.59541007
09/04/2008,8.239365002,8.211,8.859649013,9.20376917,10.18377833,9.025732947,9.162618872,8.707283679,7.449345399,6.407536822,6.213940349,6.15068593
10/04/2008,8.943291265,9.04,11.78565364,12.16999019,13.78680824,12.18114945,12.16620634,11.49246673,9.828015184,10.06885439,9.773966938,9.664300204
11/04/2008,8.320887363,8.199,7.62843934,7.640982812,7.657397167,6.972087751,6.913338749,6.663413903,5.701041113,6.548840924,6.404967209,6.371075777
12/04/2008,9.434689885,9.451,10.92106258,11.33928105,12.16729637,11.37820442,11.5755025,11.35510196,9.571007457,9.821308967,9.470325847,9.353239994
13/04/2008,12.28417207,12.135,10.72716489,10.60210005,10.6635328,9.34400248,9.191524557,8.620324761,7.5492914,7.421043072,7.451906223,7.395033657
14/04/2008,10.51382069,10.613,12.0893557,12.20580988,12.23727119,10.76165289,10.7562833,10.6388824,10.57118838,11.60096915,11.43216997,11.42148596
15/04/2008,9.453135211,9.314,8.841611954,8.703149583,7.765710179,6.801512337,6.662569206,6.320531129,6.110399943,5.142938446,5.049689172,5.032971558
16/04/2008,0.909604451,0.89,0.819255642,0.804443793,0.701662849,0.586864653,0.574923431,0.527786696,0.465978994,0.562158106,0.541281454,0.53548132
17/04/2008,1.228744584,1.185,0.928086416,0.915214598,0.783001191,0.687345166,0.667748878,0.612623739,0.493229007,0.50068116,0.480865445,0.47458267
18/04/2008,1.355452744,1.309,1.073188371,1.08730595,1.223082367,1.236141917,1.246693078,1.150991715,1.031778813,1.328634364,1.276967778,1.260228045
19/04/2008,1.10108269,1.202,2.410598657,2.67988497,4.698570063,5.203468748,5.767630402,5.715100905,4.83266785,4.552147227,4.413226129,4.388354032
20/04/2008,5.845946181,5.97,6.760578748,6.874822968,7.288532447,6.676527602,6.717157172,6.330266481,5.362427119,5.657955304,5.448733791,5.382861416
21/04/2008,6.577161079,6.848,6.980255358,6.919887169,6.789742414,6.239253599,6.114691798,5.836728944,5.270581916,4.947337833,4.793925701,4.741903706
22/04/2008,2.09752966,2.397,4.17137028,4.384336015,5.088932776,5.550736841,5.655075731,6.065396557,5.458068973,7.678677679,7.469470943,7.384068078
23/04/2008,8.244949448,8.377,10.07289836,10.16701013,10.82307809,11.11773036,11.1567204,10.9142087,12.23244953,10.93903646,10.69553478,10.59240477
24/04/2008,4.789817322,5.011,6.89000345,7.134048926,8.246087515,7.854751086,8.011535297,7.982678474,10.04448533,11.59092936,11.5107082,11.43833164
25/04/2008,23.12903815,22.566,20.0582449,19.68383409,17.53849288,15.33608692,15.11424514,14.48681551,12.27654781,11.01877944,10.79759182,10.72428996
26/04/2008,13.86280503,14.323,16.6704408,16.72301982,17.46483235,16.47335648,16.5787622,16.51146776,14.39519026,14.82785086,14.43485869,14.26855236
27/04/2008,4.861370075,5.193,5.514275331,5.491164788,5.561146238,5.579610236,5.52813803,5.397029232,5.104338445,4.841283782,4.748272518,4.815058583
28/04/2008,3.660243004,4.415,6.728548986,6.820792069,6.795342012,6.335360641,6.284943338,6.237818087,6.6788149,7.295537168,7.471958828,7.435140514
29/04/2008,2.596970577,2.728,4.089931733,4.199440326,5.630880727,5.61219484,5.881017753,5.718230163,5.855379958,5.614485787,5.541180798,5.487858657
30/04/2008,10.77194594,10.686,10.52385534,10.40959351,9.941919917,9.392968429,9.731921817,10.72048393,9.806966773,9.896851286,9.869725888,9.790681567
01/05/2008,22.84927608,23.054,21.5649908,21.14029445,18.90865367,16.9530449,16.49476814,15.29500741,14.08837613,13.93215954,13.59424841,13.45745448
02/05/2008,5.02281334,5.017,6.702887232,6.892388868,8.650635886,9.78718917,10.00053767,10.38535243,11.34265192,11.91648381,11.64191001,11.56165307
03/05/2008,10.96539144,11.414,14.38518094,14.75366903,17.13660123,16.64219045,17.08757326,17.08790134,16.16270097,15.92320477,15.59071617,15.50802774
04/05/2008,5.693819801,5.912,6.415324954,6.414531518,6.417104127,6.868925851,6.925321219,7.447666499,7.77824043,8.362568544,8.643508759,8.684823059
05/05/2008,6.854287852,7.103,8.699194493,8.719090751,8.529829627,8.590908823,8.396808012,8.115401383,7.355236343,8.270928101,8.064827301,7.987326038
06/05/2008,0.536660162,0.604,0.962597975,1.012119689,1.471414935,1.796857677,1.749053486,1.662110891,1.492190482,1.364410444,1.342727055,1.358002851
07/05/2008,0.736778883,0.712,0.615590056,0.636930848,0.945287324,1.817283264,1.8036504,1.71202692,1.469771097,1.994274929,1.956870527,1.945860814
08/05/2008,2.920473762,2.827,2.461659543,2.70263061,3.951292294,4.617410119,4.940336428,5.046043451,4.276222934,4.318250109,4.213275847,4.16736814
09/05/2008,1.963981968,1.951,1.604116769,1.579122353,1.624785311,1.577137327,1.661264514,1.67209977,2.25013001,2.2716031,2.336888489,2.336264342
10/05/2008,0.324633134,0.337,0.353153641,0.37781771,0.709848817,1.193945927,1.187662638,1.358357886,1.45980536,1.594121367,1.558475721,1.545370683
11/05/2008,1.325369702,1.669,3.575670113,3.963332415,4.889643033,4.728938473,4.685245018,4.356550905,3.556332218,3.267772874,3.172976095,3.139239299
12/05/2008,1.171750574,1.188,1.11174183,1.093135057,1.012749715,1.020082985,1.006089003,0.985073717,1.155244544,1.555450348,1.526288177,1.519914525
13/05/2008,3.421826881,3.542,4.110882737,4.110856596,4.22431969,3.663219619,3.626604529,3.557974517,3.118435617,3.246213285,3.154974015,3.143353404
14/05/2008,2.501240295,2.699,4.054828496,4.080368099,3.859300144,3.419317235,3.476059357,3.499157859,2.898067496,3.396315624,3.266581795,3.226463054
15/05/2008,4.822431248,5.319,8.47063937,8.634302504,9.321931135,9.343431361,9.389788382,9.479691071,8.787417992,9.043280606,9.008081087,8.907198938
16/05/2008,6.905078505,6.999,7.105317948,7.169896316,7.792993738,7.801690226,8.131913818,7.84960042,7.137518742,8.174746715,7.912104263,7.821741003
17/05/2008,10.29221577,10.543,10.55024777,10.52789474,10.52417927,9.75040292,9.667313147,9.070760028,7.958045126,8.621243609,8.406596501,8.366216539
18/05/2008,2.081194977,2.165,4.503655427,4.702685304,5.789881513,6.118395774,6.268198977,6.156939288,6.327505931,9.915443851,9.867388694,9.83531517
19/05/2008,8.980480862,9.335,12.63879192,12.83247766,13.4520856,12.22908511,12.78418595,13.86634552,13.56559767,16.66502626,16.3168311,16.33331617
20/05/2008,19.148275,19.424,18.94074767,18.66194915,16.81799507,15.18354133,14.91050853,14.49971665,14.83506596,13.70327249,14.01508728,14.06765146
21/05/2008,8.553871903,8.824,10.3145016,10.32899054,10.67279411,10.91788474,11.00540196,11.38119367,10.67116646,10.52018886,10.24700331,10.13502006
22/05/2008,24.88771217,24.863,23.44958384,23.29990403,21.99800575,19.97926889,20.02509941,20.07220141,18.31198085,17.33280867,17.12809189,17.01057114
23/05/2008,13.4388855,13.494,12.7740781,12.69773598,12.41244767,11.8880025,11.97252424,12.5907482,13.30147769,12.71677786,12.4592032,12.32897072
24/05/2008,26.23492798,25.925,24.58989255,24.23750197,22.68440293,20.24026928,20.03952649,19.2623787,16.72656916,16.32835126,15.83547957,15.70386962
25/05/2008,7.058870667,7.97,9.946928706,9.936011913,10.01865123,11.40774312,11.25516012,11.92607786,13.49605694,12.71146098,12.57639177,12.52402382
26/05/2008,15.72060244,15.765,16.0911211,16.06803125,17.18776888,17.8598207,18.08337935,19.48286926,18.89570453,18.47589031,18.13315123,17.93437576
27/05/2008,11.58300634,12.705,17.02079368,17.39332085,18.61204421,17.67599286,18.03308724,18.06561585,20.91735155,20.28438517,20.24562772,20.15496661
28/05/2008,11.80751409,12.327,15.06474837,15.08118938,14.33063885,12.96619309,12.7885085,12.04946886,10.73905405,10.87608853,10.50909578,10.38596383
29/05/2008,4.707009069,4.611,4.358316165,4.347067507,4.353186548,4.28184428,4.189414295,3.87192011,3.843615059,3.449848414,3.327624029,3.289857505
30/05/2008,4.941128746,4.802,4.615047225,4.686919512,5.580595867,6.00456483,6.094692245,6.22285255,5.406986624,5.979807152,5.797580429,5.734912807
31/05/2008,2.820859119,2.783,2.460929559,2.516947066,3.132147881,3.372633194,3.489606812,3.697064097,3.490310779,3.384793922,3.366504869,3.358684871
01/06/2008,2.133299783,2.271,3.761162704,3.944424694,4.756529542,5.353466966,5.341969991,5.130155413,4.997332653,5.583940461,5.50318206,5.535730872
02/06/2008,6.267738657,6.886,10.21553364,10.41969676,10.93743089,10.68431741,10.90407298,10.31487594,9.769555497,14.29929117,13.87655605,13.73222582
03/06/2008,2.23360863,2.188,1.923127566,1.974262795,2.058133677,1.921084931,1.908565078,1.858189141,2.816597263,2.334810126,2.318964476,2.343281252
04/06/2008,1.973943628,2.043,4.081222962,4.275967926,5.006990908,5.997251707,5.973369818,5.623969367,5.71903111,6.258871385,6.12070302,6.062504164
05/06/2008,0.962143928,0.992,1.997714212,2.134859501,3.476698224,3.932182683,4.183501048,3.981180814,3.338401951,3.371363146,3.250360296,3.22324986
06/06/2008,3.377527636,3.35,4.429939003,4.484116677,4.527758026,3.784305798,3.793132067,3.500455453,2.8400515,3.871940617,3.731094981,3.698588826
07/06/2008,3.246507646,3.348,6.895750363,7.162592337,7.748360229,6.93680183,7.036254173,6.599340943,6.064570817,9.521650794,9.623324216,9.542629743
08/06/2008,1.696765567,1.725,2.603119604,2.667355396,3.13343158,2.850805346,3.021254589,2.835818699,2.765439353,2.729231364,2.935962848,2.920648757
09/06/2008,2.324686234,2.395,4.799243134,5.057633118,5.935063522,5.619093454,6.290839089,7.074047212,7.795985874,11.56531476,11.7517762,11.69957113
10/06/2008,5.844908135,5.771,5.465908336,5.465728304,5.942142225,7.063104288,6.875465933,6.364550526,5.30972611,4.861131479,4.684491745,4.623258661
11/06/2008,2.238190071,2.368,3.138358934,3.154554686,3.15969146,3.310608645,3.262907567,3.045106653,2.729583648,3.298420606,3.295708827,3.275971919
12/06/2008,1.300584744,1.529,3.042382572,3.34417734,5.255665721,4.861153622,5.538329533,5.920518598,5.593545297,5.702571461,5.584725052,5.577677804
13/06/2008,1.687651684,2.004,2.785790193,3.003474207,3.869461947,3.370714554,3.464622901,3.196890049,2.685847787,2.558244726,2.466232735,2.440944503
14/06/2008,2.301764267,2.611,3.017008999,3.028500256,3.506767329,3.947120971,4.30167003,5.01841213,9.270313771,11.01638318,11.34735432,11.42267909
15/06/2008,3.318203497,3.493,5.76028186,5.887341839,6.294117052,6.328480966,6.234608536,5.785229745,4.813269781,5.833886612,5.622170016,5.554737075
16/06/2008,10.38307811,10.34,8.855323004,8.627285385,7.193489631,5.922267015,5.735034916,5.262921681,4.421806496,4.125187668,3.996067699,3.949646439
17/06/2008,2.732213155,2.831,4.155464128,4.288387316,5.097797494,5.232059635,5.2656529,5.048342253,5.14582668,7.050436455,7.121999399,7.116112199
18/06/2008,1.3891259,1.438,1.418487219,1.432236168,1.713779812,1.927577283,1.996776743,2.229567511,2.512897329,4.407446341,4.644834136,4.724056625
19/06/2008,7.507849196,7.785,8.045764978,7.921574987,7.163708024,6.388097931,6.587435835,6.331521991,5.318867263,4.657188739,4.48631745,4.440819817
20/06/2008,2.234341124,2.425,3.917309863,4.021352339,4.571068634,4.933684991,5.166528357,5.603040934,4.832897791,4.835357544,4.674401753,4.627419228
21/06/2008,4.820044756,4.964,6.615874098,6.79430074,7.840188136,7.589865078,8.027510706,8.802817428,8.521774731,9.850267663,9.70178983,9.696148334
22/06/2008,6.445817418,7.049,10.15120976,10.20964525,10.01390531,9.302464806,9.535386392,9.505482972,9.049784954,10.9611214,10.74780403,10.76263367
23/06/2008,2.935128625,2.973,4.98679795,5.11058503,5.327374419,5.059615588,5.34504628,5.155523914,4.598941631,5.264604247,5.102521633,5.057495032
24/06/2008,7.257876354,7.164,8.612282991,8.813018424,9.724829453,8.884337852,9.474126015,10.28249745,11.32043896,16.143415,15.82805999,15.67500417
25/06/2008,3.170068826,3.185,3.336023369,3.363924308,3.845237193,4.761705452,4.754285817,5.057474744,5.884231973,5.527269431,5.803446394,5.79310108
26/06/2008,9.112530538,9.077,9.229256915,9.224124022,9.308939614,8.824879407,8.634974812,8.011626196,6.46131121,6.639960886,6.388309228,6.306797962
27/06/2008,1.652833053,1.635,1.408846404,1.392188772,1.388048737,1.487427148,1.540780892,1.431110426,1.268018486,3.545427459,3.42834423,3.397257575
28/06/2008,2.726441627,2.688,2.490364623,2.453307371,2.362743205,2.950000645,2.969658875,3.42140416,3.673273974,4.512586761,4.897335469,5.035316158
29/06/2008,1.400681993,1.354,1.09647934,1.087378883,1.271184107,1.859576178,1.865923883,1.780521923,2.01023448,2.356320955,2.343640831,2.339544612
30/06/2008,1.192312612,1.19,1.363120788,1.486669027,2.588314604,3.439087008,3.669609597,3.864305953,3.706039188,3.558868328,3.603263178,3.704906544
01/07/2008,1.868768013,1.903,3.165609087,3.328403774,4.187516121,4.571267219,4.921245201,5.398961769,6.092277983,8.860050677,8.881142925,8.856959476
02/07/2008,2.826846488,2.882,5.547043382,5.812990862,5.980940141,5.283398274,5.384191465,5.313907074,7.922012792,8.948991834,8.937139561,8.979990714
03/07/2008,1.883156821,1.995,4.67053605,4.862557665,5.859916663,6.489846908,6.661280376,7.187881526,7.114529191,9.408058718,9.361714774,9.379644029
04/07/2008,1.073001191,1.095,2.977119526,3.391033318,4.585882688,4.836732597,5.127041488,5.045833642,4.660779797,6.586333895,6.671275802,6.658611921
05/07/2008,0.803434357,0.924,2.498082297,2.697893394,3.689578056,4.247285825,4.280798904,4.137265996,4.588283211,5.697533738,5.729513312,5.692897803
06/07/2008,2.868853925,3.374,4.646722558,4.662002922,4.567026807,4.214826067,4.246654816,4.194591634,4.116397151,3.819735914,3.803993902,3.76619412
07/07/2008,5.087729019,5.087,6.49712788,6.710345618,7.499492121,7.058551739,7.19378132,6.753930816,5.970182173,7.189156063,6.949881948,6.865498223
08/07/2008,8.277172559,9.059,12.33470872,12.44018139,12.11349098,11.51095085,11.3306118,10.956899,9.722022034,9.834453082,9.53895066,9.450784413
09/07/2008,3.875156598,3.88,4.402889615,4.503290696,5.459335188,5.347686063,5.979832725,6.509064969,7.457407803,8.582182031,8.552586044,8.543468446
10/07/2008,3.04059353,3.299,4.041970733,4.001505635,3.625517749,4.083686097,3.997785125,3.838342782,4.267585619,4.651341071,4.720952272,4.745836096
11/07/2008,1.142185491,1.165,1.899696473,1.928395016,2.124967565,2.178751767,2.422578873,2.739898133,3.010778639,4.904384627,4.959156499,4.945324026
12/07/2008,1.096535788,1.172,1.965118957,2.122300888,3.469243751,3.440255347,3.786939577,3.935899667,4.435193943,7.102965304,7.141973262,7.110541306
13/07/2008,12.7323359,12.723,12.12688625,11.99615395,11.77283096,10.39532294,10.51882202,10.56630244,10.61175745,10.46605438,10.42325765,10.3689304
14/07/2008,5.056182929,5.1,8.196500132,8.751912594,10.05655348,9.05551456,9.283344879,8.793292003,7.778951724,7.549190503,7.32089994,7.260110899
15/07/2008,1.837937508,2.089,5.830719086,6.31137713,7.914417597,8.013532017,8.937680592,10.09902967,12.35647657,13.67206219,13.49611406,13.44234123
16/07/2008,1.70316448,2.059,4.311599469,4.585013993,6.53980406,7.522342863,8.276613683,10.2971604,10.70593585,11.58724791,11.48453005,11.48718805
17/07/2008,8.11529017,8.481,10.02269381,9.98551644,9.205053011,8.673821725,8.453873068,7.947877237,6.825362153,7.20450695,6.960240787,6.885642465
18/07/2008,11.09688717,10.988,11.31516788,11.18787537,10.41217082,9.959353059,9.700938788,9.052556997,7.646979098,7.245353905,7.056694136,6.978078045
19/07/2008,1.577710444,1.537,1.287974319,1.261656258,1.15080741,1.239346816,1.261882949,1.22565689,1.794451897,3.627129244,3.61275559,3.629580771
20/07/2008,2.470116118,2.387,2.403282896,2.760043759,4.686032082,4.782165142,5.409310627,6.232545576,6.247123007,6.058427038,5.894483547,5.82227643
21/07/2008,1.511283249,1.466,1.225559609,1.198815758,1.071621855,1.04006829,1.130599045,1.251794736,1.799353668,1.504970009,1.493018261,1.496489515
22/07/2008,0.535564064,0.56,0.65902817,0.909564586,1.461123717,1.382067722,1.551875294,1.655151568,1.808015439,2.284642392,2.400861957,2.477473977
23/07/2008,2.468817886,2.374,1.845874201,1.793640241,1.496954458,1.264686925,1.2281297,1.132306811,0.964523676,1.098513884,1.17028326,1.170699028
24/07/2008,1.202859406,1.173,2.393404816,2.563552052,3.161718374,2.895402186,2.960309177,2.772688706,2.411362656,2.635937085,2.652629753,2.63631612
25/07/2008,3.496853261,3.583,4.878253126,5.303508343,7.072698698,6.415733424,6.734223212,6.498085398,5.697121792,7.706899299,7.506002745,7.429239359
26/07/2008,1.733169378,1.699,1.548617709,1.529879514,1.613948587,1.673690474,1.679447816,1.618892609,1.707426794,1.668524036,1.677890723,1.687748491
27/07/2008,1.800204274,1.845,4.591841357,4.900774126,6.115103315,6.028594947,6.522817056,7.253417758,8.045847032,11.36978835,11.27648573,11.21300736
28/07/2008,2.023559897,1.974,2.467295905,2.502570477,2.622878456,2.633678115,3.070226308,3.891953447,4.329650298,6.639639908,6.522915897,6.469424191
29/07/2008,2.447041637,2.416,3.46831066,3.549400402,4.192025954,4.28953435,4.549992682,4.387575461,3.825007661,4.618457597,4.475175426,4.436485417
30/07/2008,2.066910753,2.359,6.526160275,6.969315404,9.295244801,8.615870539,9.187092313,9.47292503,8.16571443,8.311646196,8.073599809,7.991485838
31/07/2008,3.377485509,3.351,3.016133876,2.972578522,2.796711226,2.769835085,2.827627787,3.306577451,3.530292168,4.027628372,4.20576992,4.191064265
01/08/2008,7.792364674,8.891,12.76747088,13.21346952,14.86049986,13.90618126,14.25458237,13.91632819,12.68350519,13.02995027,13.02082819,12.93363768
